species	enzyme	status	nt_len	aa_len	blocks	introns	strand	seqid	prot_path	cds_path
Psilocybe_silvatica_VPI-F-0003693.scaffolds	PsiD	OK	885.0	294.0	0	0	+	NODE_17658_length_959_cov_26.603365	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_silvatica_VPI-F-0003693.scaffolds/Psilocybe_silvatica_VPI-F-0003693.scaffolds_PsiD.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_silvatica_VPI-F-0003693.scaffolds/Psilocybe_silvatica_VPI-F-0003693.scaffolds_PsiD.cds.fa
Psilocybe_silvatica_VPI-F-0003693.scaffolds	PsiK	OK	726.0	241.0	0	0	+	NODE_22212_length_792_cov_17.661654	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_silvatica_VPI-F-0003693.scaffolds/Psilocybe_silvatica_VPI-F-0003693.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_silvatica_VPI-F-0003693.scaffolds/Psilocybe_silvatica_VPI-F-0003693.scaffolds_PsiK.cds.fa
Psilocybe_silvatica_VPI-F-0003693.scaffolds	PsiM	OK	930.0	309.0	0	0	+	NODE_1714_length_7500_cov_15.580632	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_silvatica_VPI-F-0003693.scaffolds/Psilocybe_silvatica_VPI-F-0003693.scaffolds_PsiM.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_silvatica_VPI-F-0003693.scaffolds/Psilocybe_silvatica_VPI-F-0003693.scaffolds_PsiM.cds.fa
Psilocybe_silvatica_VPI-F-0003693.scaffolds	PsiH	OK	1521.0	506.0	0	0	+	NODE_2703_length_5433_cov_16.626838	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_silvatica_VPI-F-0003693.scaffolds/Psilocybe_silvatica_VPI-F-0003693.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_silvatica_VPI-F-0003693.scaffolds/Psilocybe_silvatica_VPI-F-0003693.scaffolds_PsiH.cds.fa
Psilocybe_singeri_ISOTYPE_NY-761622.scaffolds	PsiD	OK	1296.0	431.0	0	0	-	NODE_638_length_20299_cov_17.664684	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_singeri_ISOTYPE_NY-761622.scaffolds/Psilocybe_singeri_ISOTYPE_NY-761622.scaffolds_PsiD.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_singeri_ISOTYPE_NY-761622.scaffolds/Psilocybe_singeri_ISOTYPE_NY-761622.scaffolds_PsiD.cds.fa
Psilocybe_singeri_ISOTYPE_NY-761622.scaffolds	PsiK	OK	1068.0	355.0	0	0	+	NODE_638_length_20299_cov_17.664684	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_singeri_ISOTYPE_NY-761622.scaffolds/Psilocybe_singeri_ISOTYPE_NY-761622.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_singeri_ISOTYPE_NY-761622.scaffolds/Psilocybe_singeri_ISOTYPE_NY-761622.scaffolds_PsiK.cds.fa
Psilocybe_singeri_ISOTYPE_NY-761622.scaffolds	PsiM	OK	810.0	269.0	0	0	-	NODE_598_length_20854_cov_17.886477	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_singeri_ISOTYPE_NY-761622.scaffolds/Psilocybe_singeri_ISOTYPE_NY-761622.scaffolds_PsiM.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_singeri_ISOTYPE_NY-761622.scaffolds/Psilocybe_singeri_ISOTYPE_NY-761622.scaffolds_PsiM.cds.fa
Psilocybe_singeri_ISOTYPE_NY-761622.scaffolds	PsiH	OK	1476.0	491.0	0	0	+	NODE_598_length_20854_cov_17.886477	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_singeri_ISOTYPE_NY-761622.scaffolds/Psilocybe_singeri_ISOTYPE_NY-761622.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_singeri_ISOTYPE_NY-761622.scaffolds/Psilocybe_singeri_ISOTYPE_NY-761622.scaffolds_PsiH.cds.fa
Psilocybe_strictipes_WTU-F-011411.scaffolds	PsiD	NO_HIT			0	0				
Psilocybe_strictipes_WTU-F-011411.scaffolds	PsiK	NO_HIT			0	0				
Psilocybe_strictipes_WTU-F-011411.scaffolds	PsiM	NO_HIT			0	0				
Psilocybe_strictipes_WTU-F-011411.scaffolds	PsiH	NO_HIT			0	0				
Psilocybe_stuntzii_WTU-F-011520.scaffolds	PsiD	OK	1296.0	431.0	0	0	-	NODE_5_length_338748_cov_6.417621	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_stuntzii_WTU-F-011520.scaffolds/Psilocybe_stuntzii_WTU-F-011520.scaffolds_PsiD.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_stuntzii_WTU-F-011520.scaffolds/Psilocybe_stuntzii_WTU-F-011520.scaffolds_PsiD.cds.fa
Psilocybe_stuntzii_WTU-F-011520.scaffolds	PsiK	OK	1083.0	360.0	0	0	+	NODE_5_length_338748_cov_6.417621	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_stuntzii_WTU-F-011520.scaffolds/Psilocybe_stuntzii_WTU-F-011520.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_stuntzii_WTU-F-011520.scaffolds/Psilocybe_stuntzii_WTU-F-011520.scaffolds_PsiK.cds.fa
Psilocybe_stuntzii_WTU-F-011520.scaffolds	PsiM	OK	891.0	296.0	0	0	-	NODE_5_length_338748_cov_6.417621	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_stuntzii_WTU-F-011520.scaffolds/Psilocybe_stuntzii_WTU-F-011520.scaffolds_PsiM.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_stuntzii_WTU-F-011520.scaffolds/Psilocybe_stuntzii_WTU-F-011520.scaffolds_PsiM.cds.fa
Psilocybe_stuntzii_WTU-F-011520.scaffolds	PsiH	OK	1515.0	504.0	0	0	+	NODE_5_length_338748_cov_6.417621	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_stuntzii_WTU-F-011520.scaffolds/Psilocybe_stuntzii_WTU-F-011520.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_stuntzii_WTU-F-011520.scaffolds/Psilocybe_stuntzii_WTU-F-011520.scaffolds_PsiH.cds.fa
Psilocybe_subcoprophila_UBC-F977.scaffolds	PsiD	NO_HIT			0	0				
Psilocybe_subcoprophila_UBC-F977.scaffolds	PsiK	NO_HIT			0	0				
Psilocybe_subcoprophila_UBC-F977.scaffolds	PsiM	NO_HIT			0	0				
Psilocybe_subcoprophila_UBC-F977.scaffolds	PsiH	NO_HIT			0	0				
Psilocybe_subcubensis_SFSU-29974.scaffolds	PsiD	OK	1323.0	440.0	0	0	-	NODE_205_length_33154_cov_2.029023	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subcubensis_SFSU-29974.scaffolds/Psilocybe_subcubensis_SFSU-29974.scaffolds_PsiD.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subcubensis_SFSU-29974.scaffolds/Psilocybe_subcubensis_SFSU-29974.scaffolds_PsiD.cds.fa
Psilocybe_subcubensis_SFSU-29974.scaffolds	PsiK	OK	1092.0	363.0	0	0	-	NODE_115_length_41788_cov_2.011498	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subcubensis_SFSU-29974.scaffolds/Psilocybe_subcubensis_SFSU-29974.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subcubensis_SFSU-29974.scaffolds/Psilocybe_subcubensis_SFSU-29974.scaffolds_PsiK.cds.fa
Psilocybe_subcubensis_SFSU-29974.scaffolds	PsiM	OK	933.0	310.0	0	0	-	NODE_205_length_33154_cov_2.029023	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subcubensis_SFSU-29974.scaffolds/Psilocybe_subcubensis_SFSU-29974.scaffolds_PsiM.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subcubensis_SFSU-29974.scaffolds/Psilocybe_subcubensis_SFSU-29974.scaffolds_PsiM.cds.fa
Psilocybe_subcubensis_SFSU-29974.scaffolds	PsiH	OK	1527.0	508.0	0	0	-	NODE_115_length_41788_cov_2.011498	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subcubensis_SFSU-29974.scaffolds/Psilocybe_subcubensis_SFSU-29974.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subcubensis_SFSU-29974.scaffolds/Psilocybe_subcubensis_SFSU-29974.scaffolds_PsiH.cds.fa
Psilocybe_subfimetaria_SFSU-F-029945.scaffolds	PsiD	OK	1032.0	343.0	0	0	-	NODE_1639_length_5067_cov_50.251619	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subfimetaria_SFSU-F-029945.scaffolds/Psilocybe_subfimetaria_SFSU-F-029945.scaffolds_PsiD.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subfimetaria_SFSU-F-029945.scaffolds/Psilocybe_subfimetaria_SFSU-F-029945.scaffolds_PsiD.cds.fa
Psilocybe_subfimetaria_SFSU-F-029945.scaffolds	PsiK	OK	1083.0	360.0	0	0	+	NODE_2167_length_4045_cov_47.262379	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subfimetaria_SFSU-F-029945.scaffolds/Psilocybe_subfimetaria_SFSU-F-029945.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subfimetaria_SFSU-F-029945.scaffolds/Psilocybe_subfimetaria_SFSU-F-029945.scaffolds_PsiK.cds.fa
Psilocybe_subfimetaria_SFSU-F-029945.scaffolds	PsiM	NO_HIT			0	0				
Psilocybe_subfimetaria_SFSU-F-029945.scaffolds	PsiH	OK	1461.0	486.0	0	0	+	NODE_2167_length_4045_cov_47.262379	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subfimetaria_SFSU-F-029945.scaffolds/Psilocybe_subfimetaria_SFSU-F-029945.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subfimetaria_SFSU-F-029945.scaffolds/Psilocybe_subfimetaria_SFSU-F-029945.scaffolds_PsiH.cds.fa
Psilocybe_subhoogshagenii_NY-915004.scaffolds	PsiD	OK	615.0	204.0	0	0	+	NODE_1976_length_5883_cov_21.992877	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subhoogshagenii_NY-915004.scaffolds/Psilocybe_subhoogshagenii_NY-915004.scaffolds_PsiD.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subhoogshagenii_NY-915004.scaffolds/Psilocybe_subhoogshagenii_NY-915004.scaffolds_PsiD.cds.fa
Psilocybe_subhoogshagenii_NY-915004.scaffolds	PsiK	OK	1062.0	353.0	0	0	+	NODE_3971_length_3393_cov_21.942131	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subhoogshagenii_NY-915004.scaffolds/Psilocybe_subhoogshagenii_NY-915004.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subhoogshagenii_NY-915004.scaffolds/Psilocybe_subhoogshagenii_NY-915004.scaffolds_PsiK.cds.fa
Psilocybe_subhoogshagenii_NY-915004.scaffolds	PsiM	CHECK_ORF	930.0	25.0	0	0	+	NODE_3070_length_4221_cov_21.424524	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subhoogshagenii_NY-915004.scaffolds/Psilocybe_subhoogshagenii_NY-915004.scaffolds_PsiM.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subhoogshagenii_NY-915004.scaffolds/Psilocybe_subhoogshagenii_NY-915004.scaffolds_PsiM.cds.fa
Psilocybe_subhoogshagenii_NY-915004.scaffolds	PsiH	OK	894.0	297.0	0	0	+	NODE_7363_length_1798_cov_23.683423	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subhoogshagenii_NY-915004.scaffolds/Psilocybe_subhoogshagenii_NY-915004.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subhoogshagenii_NY-915004.scaffolds/Psilocybe_subhoogshagenii_NY-915004.scaffolds_PsiH.cds.fa
Psilocybe_subpsilocybioides_HOLOTYPE_CFMR-PR-5689.scaffolds	PsiD	NO_HIT			0	0				
Psilocybe_subpsilocybioides_HOLOTYPE_CFMR-PR-5689.scaffolds	PsiK	NO_HIT			0	0				
Psilocybe_subpsilocybioides_HOLOTYPE_CFMR-PR-5689.scaffolds	PsiM	NO_HIT			0	0				
Psilocybe_subpsilocybioides_HOLOTYPE_CFMR-PR-5689.scaffolds	PsiH	NO_HIT			0	0				
Psilocybe_subviscida_VPI-F-0003697.scaffolds	PsiD	NO_HIT			0	0				
Psilocybe_subviscida_VPI-F-0003697.scaffolds	PsiK	NO_HIT			0	0				
Psilocybe_subviscida_VPI-F-0003697.scaffolds	PsiM	NO_HIT			0	0				
Psilocybe_subviscida_VPI-F-0003697.scaffolds	PsiH	NO_HIT			0	0				
Psilocybe_subyungensis_ISOTYPE_NY-1197500.scaffolds	PsiD	OK	933.0	310.0	0	0	+	NODE_3792_length_5813_cov_17.705593	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subyungensis_ISOTYPE_NY-1197500.scaffolds/Psilocybe_subyungensis_ISOTYPE_NY-1197500.scaffolds_PsiD.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subyungensis_ISOTYPE_NY-1197500.scaffolds/Psilocybe_subyungensis_ISOTYPE_NY-1197500.scaffolds_PsiD.cds.fa
Psilocybe_subyungensis_ISOTYPE_NY-1197500.scaffolds	PsiK	OK	1065.0	354.0	0	0	-	NODE_3792_length_5813_cov_17.705593	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subyungensis_ISOTYPE_NY-1197500.scaffolds/Psilocybe_subyungensis_ISOTYPE_NY-1197500.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subyungensis_ISOTYPE_NY-1197500.scaffolds/Psilocybe_subyungensis_ISOTYPE_NY-1197500.scaffolds_PsiK.cds.fa
Psilocybe_subyungensis_ISOTYPE_NY-1197500.scaffolds	PsiM	CHECK_ORF	933.0	25.0	0	0	+	NODE_2943_length_7052_cov_18.589892	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subyungensis_ISOTYPE_NY-1197500.scaffolds/Psilocybe_subyungensis_ISOTYPE_NY-1197500.scaffolds_PsiM.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subyungensis_ISOTYPE_NY-1197500.scaffolds/Psilocybe_subyungensis_ISOTYPE_NY-1197500.scaffolds_PsiM.cds.fa
Psilocybe_subyungensis_ISOTYPE_NY-1197500.scaffolds	PsiH	OK	1497.0	498.0	0	0	-	NODE_3792_length_5813_cov_17.705593	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subyungensis_ISOTYPE_NY-1197500.scaffolds/Psilocybe_subyungensis_ISOTYPE_NY-1197500.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_subyungensis_ISOTYPE_NY-1197500.scaffolds/Psilocybe_subyungensis_ISOTYPE_NY-1197500.scaffolds_PsiH.cds.fa
Psilocybe_tampanensis_UBC-F10177.scaffolds	PsiD	OK	1293.0	430.0	0	0	+	NODE_10_length_309838_cov_47.417218	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_tampanensis_UBC-F10177.scaffolds/Psilocybe_tampanensis_UBC-F10177.scaffolds_PsiD.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_tampanensis_UBC-F10177.scaffolds/Psilocybe_tampanensis_UBC-F10177.scaffolds_PsiD.cds.fa
Psilocybe_tampanensis_UBC-F10177.scaffolds	PsiK	OK	1059.0	352.0	0	0	-	NODE_10_length_309838_cov_47.417218	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_tampanensis_UBC-F10177.scaffolds/Psilocybe_tampanensis_UBC-F10177.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_tampanensis_UBC-F10177.scaffolds/Psilocybe_tampanensis_UBC-F10177.scaffolds_PsiK.cds.fa
